Node	Node_Long	Definition	OntologyScope
Orphanet_423	http://www.orpha.net/ORDO/Orphanet_423	Malignant hyperthermia	EFO
Orphanet_422	http://www.orpha.net/ORDO/Orphanet_422	Idiopathic and/or familial pulmonary arterial hypertension	EFO
Orphanet_425	http://www.orpha.net/ORDO/Orphanet_425	Apolipoprotein A-I deficiency	EFO
MONDO_0003641	http://purl.obolibrary.org/obo/MONDO_0003641	central nervous system hematopoietic neoplasm	EFO
Orphanet_424	http://www.orpha.net/ORDO/Orphanet_424	Familial hyperthyroidism due to mutations in TSH receptor	EFO
Orphanet_427	http://www.orpha.net/ORDO/Orphanet_427	Familial hypoaldosteronism	EFO
Orphanet_1530	http://www.orpha.net/ORDO/Orphanet_1530	Craniosynostosis - cataract	EFO
Orphanet_1533	http://www.orpha.net/ORDO/Orphanet_1533	Craniosynostosis - fibular aplasia	EFO
Orphanet_1532	http://www.orpha.net/ORDO/Orphanet_1532	Gmez-Lpez-Hernndez syndrome	EFO
Orphanet_1531	http://www.orpha.net/ORDO/Orphanet_1531	Craniosynostosis	EFO
Orphanet_1538	http://www.orpha.net/ORDO/Orphanet_1538	Craniosynostosis - Dandy-Walker malformation - hydrocephalus	EFO
Orphanet_1535	http://www.orpha.net/ORDO/Orphanet_1535	Craniosynostosis - dysmorphism - brachydactyly	EFO
Orphanet_429	http://www.orpha.net/ORDO/Orphanet_429	Hypochondroplasia	EFO
Orphanet_428	http://www.orpha.net/ORDO/Orphanet_428	Autosomal dominant hypocalcemia	EFO
MONDO_0003656	http://purl.obolibrary.org/obo/MONDO_0003656	hemoglobinuria	EFO
Orphanet_412	http://www.orpha.net/ORDO/Orphanet_412	Hyperlipoproteinemia type 3	EFO
MONDO_0003659	http://purl.obolibrary.org/obo/MONDO_0003659	pediatric lymphoma	EFO
Orphanet_411	http://www.orpha.net/ORDO/Orphanet_411	Hyperlipoproteinemia type 1	EFO
Orphanet_414	http://www.orpha.net/ORDO/Orphanet_414	Gyrate atrophy of choroid and retina	EFO
NCBITaxon_11577	http://purl.obolibrary.org/obo/NCBITaxon_11577	La Crosse virus	EFO
Orphanet_413	http://www.orpha.net/ORDO/Orphanet_413	Hyperlipoproteinemia type 4	EFO
Orphanet_416	http://www.orpha.net/ORDO/Orphanet_416	Primary hyperoxaluria	EFO
Orphanet_415	http://www.orpha.net/ORDO/Orphanet_415	Hyperornithinemia-hyperammonemia-homocitrullinuria	EFO
Orphanet_1541	http://www.orpha.net/ORDO/Orphanet_1541	Craniosynostosis, Boston type	EFO
MONDO_0015619	http://purl.obolibrary.org/obo/MONDO_0015619	non-syndromic urogenital tract malformation	EFO
Orphanet_1540	http://www.orpha.net/ORDO/Orphanet_1540	Jackson-Weiss syndrome	EFO
NCBITaxon_47506	http://purl.obolibrary.org/obo/NCBITaxon_47506	Human echovirus 18	EFO
Orphanet_1545	http://www.orpha.net/ORDO/Orphanet_1545	Crisponi syndrome	EFO
Orphanet_1548	http://www.orpha.net/ORDO/Orphanet_1548	Cryptorchidism - arachnodactyly - intellectual disability	EFO
Orphanet_1547	http://www.orpha.net/ORDO/Orphanet_1547	Cryptomicrotia - brachydactyly - excess fingertip arch	EFO
UBERON_0012249	http://purl.obolibrary.org/obo/UBERON_0012249	ectocervix	EFO
Orphanet_418	http://www.orpha.net/ORDO/Orphanet_418	Congenital adrenal hyperplasia	EFO
Orphanet_417	http://www.orpha.net/ORDO/Orphanet_417	Neonatal severe primary hyperparathyroidism	EFO
Orphanet_419	http://www.orpha.net/ORDO/Orphanet_419	Hyperprolinemia type 1	EFO
NCBITaxon_35525	http://purl.obolibrary.org/obo/NCBITaxon_35525	Daphnia magna	EFO
NCBITaxon_35523	http://purl.obolibrary.org/obo/NCBITaxon_35523	Daphnia pulicaria	EFO
MONDO_0001045	http://purl.obolibrary.org/obo/MONDO_0001045	intestinal atresia (disease)	EFO
GO_0050865	http://purl.obolibrary.org/obo/GO_0050865	regulation of cell activation	EFO
MONDO_0001040	http://purl.obolibrary.org/obo/MONDO_0001040	nasopharyngitis	EFO
NCBITaxon_1624	http://purl.obolibrary.org/obo/NCBITaxon_1624	Lactobacillus salivarius	EFO
NCBITaxon_1625	http://purl.obolibrary.org/obo/NCBITaxon_1625	Lactobacillus sanfranciscensis	EFO
MONDO_0025013	http://purl.obolibrary.org/obo/MONDO_0025013	non-human primate disease	EFO
MONDO_0015699	http://purl.obolibrary.org/obo/MONDO_0015699	immunodeficiency due to a classical component pathway complement deficiency	EFO
MONDO_0001059	http://purl.obolibrary.org/obo/MONDO_0001059	gastric lymphoma	EFO
MONDO_0001056	http://purl.obolibrary.org/obo/MONDO_0001056	gastric cancer	EFO
NCBITaxon_1639	http://purl.obolibrary.org/obo/NCBITaxon_1639	Listeria monocytogenes	EFO
MONDO_0015686	http://purl.obolibrary.org/obo/MONDO_0015686	primary peritoneal carcinoma (disease)	EFO
CL_0002598	http://purl.obolibrary.org/obo/CL_0002598	bronchial smooth muscle cell	EFO
MONDO_0015683	http://purl.obolibrary.org/obo/MONDO_0015683	primary malignant peritoneal tumor	EFO
MONDO_0015682	http://purl.obolibrary.org/obo/MONDO_0015682	primary peritoneal tumor	EFO
MONDO_0003689	http://purl.obolibrary.org/obo/MONDO_0003689	familial hemolytic anemia	EFO
MONDO_0001023	http://purl.obolibrary.org/obo/MONDO_0001023	prolymphocytic leukemia	EFO
MONDO_0003685	http://purl.obolibrary.org/obo/MONDO_0003685	retroperitoneal germ cell neoplasm	EFO
MONDO_0001029	http://purl.obolibrary.org/obo/MONDO_0001029	Klippel-Feil syndrome	EFO
CHEBI_86392	http://purl.obolibrary.org/obo/CHEBI_86392	4-guanidinobutanoate	EFO
MONDO_0003688	http://purl.obolibrary.org/obo/MONDO_0003688	well differentiated papillary mesothelioma	EFO
NCBITaxon_1602	http://purl.obolibrary.org/obo/NCBITaxon_1602	Lactobacillus alimentarius	EFO
MONDO_0001020	http://purl.obolibrary.org/obo/MONDO_0001020	amblyopia (disease)	EFO
NCBITaxon_1604	http://purl.obolibrary.org/obo/NCBITaxon_1604	Lactobacillus amylovorus	EFO
CL_0002563	http://purl.obolibrary.org/obo/CL_0002563	intestinal epithelial cell	EFO
GO_0050896	http://purl.obolibrary.org/obo/GO_0050896	response to stimulus	EFO
NCBITaxon_1612	http://purl.obolibrary.org/obo/NCBITaxon_1612	Lactobacillus farciminis	EFO
CHEBI_86387	http://purl.obolibrary.org/obo/CHEBI_86387	3-methyladipate(2-)	EFO
NCBITaxon_1613	http://purl.obolibrary.org/obo/NCBITaxon_1613	Lactobacillus fermentum	EFO
NCBITaxon_1614	http://purl.obolibrary.org/obo/NCBITaxon_1614	Lactobacillus fructivorans	EFO
MONDO_0015667	http://purl.obolibrary.org/obo/MONDO_0015667	unclassified acute myeloid leukemia	EFO
Orphanet_1505	http://www.orpha.net/ORDO/Orphanet_1505	Short rib-polydactyly syndrome	EFO
Orphanet_1509	http://www.orpha.net/ORDO/Orphanet_1509	Coxopodopatellar syndrome	EFO
Orphanet_1508	http://www.orpha.net/ORDO/Orphanet_1508	Coxoauricular syndrome	EFO
Orphanet_1507	http://www.orpha.net/ORDO/Orphanet_1507	Autosomal recessive Robinow syndrome	EFO
Orphanet_1506	http://www.orpha.net/ORDO/Orphanet_1506	Thin ribs - tubular bones - dysmorphism	EFO
MONDO_0015662	http://purl.obolibrary.org/obo/MONDO_0015662	hemorrhagic disorder due to an acquired coagulation factor defect	EFO
CHEBI_27999	http://purl.obolibrary.org/obo/CHEBI_27999	tolbutamide	EFO
Orphanet_487	http://www.orpha.net/ORDO/Orphanet_487	Krabbe disease	EFO
Orphanet_486	http://www.orpha.net/ORDO/Orphanet_486	Autosomal dominant severe congenital neutropenia	EFO
NCBITaxon_1423	http://purl.obolibrary.org/obo/NCBITaxon_1423	Bacillus subtilis	EFO
Orphanet_488	http://www.orpha.net/ORDO/Orphanet_488	Urachal cyst	EFO
CHEBI_27995	http://purl.obolibrary.org/obo/CHEBI_27995	3-methylbenzyl alcohol	EFO
Orphanet_1350	http://www.orpha.net/ORDO/Orphanet_1350	Heart-hand syndrome type 2	EFO
Orphanet_1354	http://www.orpha.net/ORDO/Orphanet_1354	Heart defects - limb shortening	EFO
CHEBI_27992	http://purl.obolibrary.org/obo/CHEBI_27992	trans-4-hydroxy-D-proline	EFO
Orphanet_481	http://www.orpha.net/ORDO/Orphanet_481	Kennedy disease	EFO
Orphanet_1352	http://www.orpha.net/ORDO/Orphanet_1352	Atrioventricular defect - blepharophimosis -radial defects	EFO
Orphanet_480	http://www.orpha.net/ORDO/Orphanet_480	Kearns-Sayre syndrome	EFO
Orphanet_1358	http://www.orpha.net/ORDO/Orphanet_1358	Carey-Fineman-Ziter  syndrome	EFO
Orphanet_483	http://www.orpha.net/ORDO/Orphanet_483	Congenital high-molecular-weight kininogen deficiency	EFO
Orphanet_485	http://www.orpha.net/ORDO/Orphanet_485	Kniest dysplasia	EFO
NCBITaxon_1428	http://purl.obolibrary.org/obo/NCBITaxon_1428	Bacillus thuringiensis	EFO
Orphanet_1355	http://www.orpha.net/ORDO/Orphanet_1355	Heart defect - round face - congenital developmental delay	EFO
Orphanet_1359	http://www.orpha.net/ORDO/Orphanet_1359	Carney complex	EFO
NCBITaxon_117187	http://purl.obolibrary.org/obo/NCBITaxon_117187	Gibberella moniliformis	EFO
UBERON_0000344	http://purl.obolibrary.org/obo/UBERON_0000344	mucosa	EFO
HP_0007141	http://purl.obolibrary.org/obo/HP_0007141	Sensorimotor neuropathy	EFO
Orphanet_475	http://www.orpha.net/ORDO/Orphanet_475	Joubert syndrome	EFO
Orphanet_478	http://www.orpha.net/ORDO/Orphanet_478	Kallmann syndrome	EFO
Orphanet_477	http://www.orpha.net/ORDO/Orphanet_477	KID syndrome	EFO
Orphanet_1361	http://www.orpha.net/ORDO/Orphanet_1361	Carnosinemia	EFO
Orphanet_470	http://www.orpha.net/ORDO/Orphanet_470	Lysinuric protein intolerance	EFO
Orphanet_1369	http://www.orpha.net/ORDO/Orphanet_1369	Congenital cataract - hypertrophic cardiomyopathy - mitochondrial myopathy	EFO
Orphanet_1368	http://www.orpha.net/ORDO/Orphanet_1368	Cataract - ataxia - deafness	EFO
Orphanet_474	http://www.orpha.net/ORDO/Orphanet_474	Jeune syndrome	EFO
Orphanet_1366	http://www.orpha.net/ORDO/Orphanet_1366	Autosomal recessive palmoplantar keratoderma and congenital alopecia	EFO
UBERON_0000317	http://purl.obolibrary.org/obo/UBERON_0000317	colonic mucosa	EFO
Orphanet_1376	http://www.orpha.net/ORDO/Orphanet_1376	Congenital cataract - ichthyosis	EFO
Orphanet_1375	http://www.orpha.net/ORDO/Orphanet_1375	Cataract - hypertrichosis - intellectual disability	EFO
Orphanet_1373	http://www.orpha.net/ORDO/Orphanet_1373	Cataract - aberrant oral frenula - growth delay	EFO
Orphanet_357237	http://www.orpha.net/ORDO/Orphanet_357237	Severe combined immunodeficiency due to CARD11 deficiency	EFO
Orphanet_1377	http://www.orpha.net/ORDO/Orphanet_1377	Cataract-microcornea syndrome	EFO
Orphanet_48818	http://www.orpha.net/ORDO/Orphanet_48818	Aceruloplasminemia	EFO
UBERON_0000323	http://purl.obolibrary.org/obo/UBERON_0000323	late embryo	EFO
HP_0007126	http://purl.obolibrary.org/obo/HP_0007126	Proximal amyotrophy	EFO
Orphanet_498	http://www.orpha.net/ORDO/Orphanet_498	Keratosis pilaris atrophicans	EFO
Orphanet_1383	http://www.orpha.net/ORDO/Orphanet_1383	Cataract - deafness - hypogonadism	EFO
Orphanet_1381	http://www.orpha.net/ORDO/Orphanet_1381	Cataract - intellectual disability - anal atresia - urinary defects	EFO
Orphanet_1380	http://www.orpha.net/ORDO/Orphanet_1380	Cataract - nephropathy - encephalopathy	EFO
Orphanet_1387	http://www.orpha.net/ORDO/Orphanet_1387	Cataract - intellectual disability - hypogonadism	EFO
Orphanet_357225	http://www.orpha.net/ORDO/Orphanet_357225	Primary non-essential cutis verticis gyrata	EFO
Orphanet_494	http://www.orpha.net/ORDO/Orphanet_494	Keratoderma hereditarium mutilans	EFO
HP_0010771	http://purl.obolibrary.org/obo/HP_0010771	pilonidal abscess	EFO
Orphanet_493	http://www.orpha.net/ORDO/Orphanet_493	Familial keratoacanthoma	EFO
Orphanet_1389	http://www.orpha.net/ORDO/Orphanet_1389	Cortical blindness - intellectual disability - polydactyly	EFO
Orphanet_1388	http://www.orpha.net/ORDO/Orphanet_1388	Catel-Manzke syndrome	EFO
Orphanet_495	http://www.orpha.net/ORDO/Orphanet_495	Transgrediens et progrediens palmoplantar keratoderma	EFO
UBERON_0000310	http://purl.obolibrary.org/obo/UBERON_0000310	breast	EFO
EFO_0005715	http://www.ebi.ac.uk/efo/EFO_0005715	WERI-Rb-1	EFO
Orphanet_442	http://www.orpha.net/ORDO/Orphanet_442	Congenital hypothyroidism	EFO
EFO_0005716	http://www.ebi.ac.uk/efo/EFO_0005716	retinal cancer	EFO
EFO_0005717	http://www.ebi.ac.uk/efo/EFO_0005717	retinoblastoma (nonhereditary)	EFO
EFO_0005718	http://www.ebi.ac.uk/efo/EFO_0005718	Ishikawa	EFO
CHEBI_27958	http://purl.obolibrary.org/obo/CHEBI_27958	cocaine	EFO
Orphanet_444	http://www.orpha.net/ORDO/Orphanet_444	Marie Unna hereditary hypotrichosis	EFO
EFO_0005711	http://www.ebi.ac.uk/efo/EFO_0005711	HPDE6-E6E7	EFO
Orphanet_447	http://www.orpha.net/ORDO/Orphanet_447	Paroxysmal nocturnal hemoglobinuria	EFO
EFO_0005712	http://www.ebi.ac.uk/efo/EFO_0005712	RPMI-7951	EFO
Orphanet_446	http://www.orpha.net/ORDO/Orphanet_446	Neonatal hemochromatosis	EFO
MONDO_0003500	http://purl.obolibrary.org/obo/MONDO_0003500	squamous cell bile duct carcinoma	EFO
EFO_0005713	http://www.ebi.ac.uk/efo/EFO_0005713	8988T	EFO
Orphanet_448	http://www.orpha.net/ORDO/Orphanet_448	Hemophilia	EFO
EFO_0005714	http://www.ebi.ac.uk/efo/EFO_0005714	LHCN-M2	EFO
Orphanet_1310	http://www.orpha.net/ORDO/Orphanet_1310	Caffey disease	EFO
EFO_0005710	http://www.ebi.ac.uk/efo/EFO_0005710	HFF-Myc	EFO
Orphanet_140162	http://www.orpha.net/ORDO/Orphanet_140162	Inherited cancer-predisposing syndrome	EFO
Orphanet_440	http://www.orpha.net/ORDO/Orphanet_440	Familial hypospadias	EFO
Orphanet_1318	http://www.orpha.net/ORDO/Orphanet_1318	Campomelia, Cumming type	EFO
UBERON_0000382	http://purl.obolibrary.org/obo/UBERON_0000382	apocrine sweat gland	EFO
CHEBI_88956	http://purl.obolibrary.org/obo/CHEBI_88956	Pyro-L-glutaminyl-L-glutamine	EFO
Orphanet_1319	http://www.orpha.net/ORDO/Orphanet_1319	Camptobrachydactyly	EFO
CHEBI_15963	http://purl.obolibrary.org/obo/CHEBI_15963	ribitol	EFO
UBERON_0000383	http://purl.obolibrary.org/obo/UBERON_0000383	musculature of body	EFO
EFO_0005719	http://www.ebi.ac.uk/efo/EFO_0005719	Karpas 422	EFO
Orphanet_432	http://www.orpha.net/ORDO/Orphanet_432	Normosmic congenital hypogonadotropic hypogonadism	EFO
EFO_0005726	http://www.ebi.ac.uk/efo/EFO_0005726	LNCaP clone FGC	EFO
EFO_0005728	http://www.ebi.ac.uk/efo/EFO_0005728	bronchial epithelial cell derived cell line	EFO
UBERON_0000369	http://purl.obolibrary.org/obo/UBERON_0000369	corpus striatum	EFO
EFO_0005722	http://www.ebi.ac.uk/efo/EFO_0005722	SJCRH30	EFO
Orphanet_436	http://www.orpha.net/ORDO/Orphanet_436	Hypophosphatasia	EFO
MONDO_0003510	http://purl.obolibrary.org/obo/MONDO_0003510	malignant testicular germ cell tumor	EFO
EFO_0005723	http://www.ebi.ac.uk/efo/EFO_0005723	GM23248	EFO
Orphanet_435	http://www.orpha.net/ORDO/Orphanet_435	Ito hypomelanosis	EFO
EFO_0005724	http://www.ebi.ac.uk/efo/EFO_0005724	MM.1S	EFO
EFO_0005725	http://www.ebi.ac.uk/efo/EFO_0005725	BE(2)-C	EFO
Orphanet_437	http://www.orpha.net/ORDO/Orphanet_437	Hypophosphatemic rickets	EFO
BTO_0000551	http://purl.obolibrary.org/obo/BTO_0000551	lung cancer cell	EFO
EFO_0005720	http://www.ebi.ac.uk/efo/EFO_0005720	SK-MEL-5	EFO
EFO_0005721	http://www.ebi.ac.uk/efo/EFO_0005721	SK-N-DZ	EFO
Orphanet_1325	http://www.orpha.net/ORDO/Orphanet_1325	Camptodactyly - taurinuria	EFO
Orphanet_1328	http://www.orpha.net/ORDO/Orphanet_1328	Camurati-Engelmann disease	EFO
Orphanet_1327	http://www.orpha.net/ORDO/Orphanet_1327	Camptodactyly syndrome, Guadalajara type 1	EFO
Orphanet_1326	http://www.orpha.net/ORDO/Orphanet_1326	Camptodactyly syndrome, Guadalajara type 2	EFO
CHEBI_15956	http://purl.obolibrary.org/obo/CHEBI_15956	biotin	EFO
UBERON_0000376	http://purl.obolibrary.org/obo/UBERON_0000376	hindlimb stylopod	EFO
NCBITaxon_120794	http://purl.obolibrary.org/obo/NCBITaxon_120794	Falco rusticolus	EFO
Orphanet_465	http://www.orpha.net/ORDO/Orphanet_465	Congenital plasminogen activator inhibitor type 1 deficiency	EFO
Orphanet_464	http://www.orpha.net/ORDO/Orphanet_464	Incontinentia pigmenti	EFO
NCBITaxon_129105	http://purl.obolibrary.org/obo/NCBITaxon_129105	Drosophila santomea	EFO
Orphanet_467	http://www.orpha.net/ORDO/Orphanet_467	Non-acquired combined pituitary hormone deficiency	EFO
Orphanet_466	http://www.orpha.net/ORDO/Orphanet_466	Fatal familial insomnia	EFO
Orphanet_34217	http://www.orpha.net/ORDO/Orphanet_34217	Naxos disease	EFO
Orphanet_469	http://www.orpha.net/ORDO/Orphanet_469	Hereditary fructose intolerance	EFO
UBERON_0000358	http://purl.obolibrary.org/obo/UBERON_0000358	blastocyst	EFO
BTO_0000583	http://purl.obolibrary.org/obo/BTO_0000583	bone marrow cancer cell	EFO
Orphanet_1331	http://www.orpha.net/ORDO/Orphanet_1331	Familial prostate cancer	EFO
Orphanet_461	http://www.orpha.net/ORDO/Orphanet_461	Recessive X-linked ichthyosis	EFO
Orphanet_1336	http://www.orpha.net/ORDO/Orphanet_1336	Hyperkeratosis-hyperpigmentation syndrome	EFO
Orphanet_1335	http://www.orpha.net/ORDO/Orphanet_1335	Cantrell pentalogy	EFO
Orphanet_1334	http://www.orpha.net/ORDO/Orphanet_1334	Chronic mucocutaneous candidosis	EFO
Orphanet_1333	http://www.orpha.net/ORDO/Orphanet_1333	Familial pancreatic carcinoma	EFO
Orphanet_1338	http://www.orpha.net/ORDO/Orphanet_1338	Heart defect-tongue hamartoma-polysyndactyly syndrome	EFO
UBERON_0000365	http://purl.obolibrary.org/obo/UBERON_0000365	urothelium	EFO
UBERON_0000362	http://purl.obolibrary.org/obo/UBERON_0000362	renal medulla	EFO
EFO_0005704	http://www.ebi.ac.uk/efo/EFO_0005704	HuH-7.5	EFO
EFO_0005705	http://www.ebi.ac.uk/efo/EFO_0005705	olfactory neurosphere cell line	EFO
EFO_0005706	http://www.ebi.ac.uk/efo/EFO_0005706	Mel-2183	EFO
EFO_0005707	http://www.ebi.ac.uk/efo/EFO_0005707	786-0	EFO
Orphanet_455	http://www.orpha.net/ORDO/Orphanet_455	Superficial epidermolytic ichthyosis	EFO
EFO_0005700	http://www.ebi.ac.uk/efo/EFO_0005700	TTC549	EFO
EFO_0005701	http://www.ebi.ac.uk/efo/EFO_0005701	malignant rhabdoid tumour	EFO
Orphanet_457	http://www.orpha.net/ORDO/Orphanet_457	Harlequin ichthyosis	EFO
EFO_0005702	http://www.ebi.ac.uk/efo/EFO_0005702	A204.1	EFO
EFO_0005703	http://www.ebi.ac.uk/efo/EFO_0005703	G401.6	EFO
Orphanet_1342	http://www.orpha.net/ORDO/Orphanet_1342	Heart-hand syndrome type 3	EFO
Orphanet_1340	http://www.orpha.net/ORDO/Orphanet_1340	Cardiofaciocutaneous syndrome	EFO
Orphanet_1345	http://www.orpha.net/ORDO/Orphanet_1345	Cardiomyopathy - cataract - hip spine disease	EFO
Orphanet_452	http://www.orpha.net/ORDO/Orphanet_452	X-linked lissencephaly with abnormal genitalia	EFO
Orphanet_1344	http://www.orpha.net/ORDO/Orphanet_1344	Atrial stand still	EFO
Orphanet_1349	http://www.orpha.net/ORDO/Orphanet_1349	Maternally-inherited cardiomyopathy and hearing loss	EFO
CHEBI_15978	http://purl.obolibrary.org/obo/CHEBI_15978	sn-glycerol 3-phosphate	EFO
CHEBI_40909	http://purl.obolibrary.org/obo/CHEBI_40909	azoxystrobin	EFO
EFO_0005708	http://www.ebi.ac.uk/efo/EFO_0005708	renal cell adenocarcinoma	EFO
EFO_0005709	http://www.ebi.ac.uk/efo/EFO_0005709	HTR8/SVneo	EFO
EFO_0005755	http://www.ebi.ac.uk/efo/EFO_0005755	rheumatic disease	EFO
Orphanet_36899	http://www.orpha.net/ORDO/Orphanet_36899	Myoclonus-dystonia syndrome	EFO
EFO_0005756	http://www.ebi.ac.uk/efo/EFO_0005756	skin wound	EFO
EFO_0005757	http://www.ebi.ac.uk/efo/EFO_0005757	vaginal inflammation	EFO
EFO_0005758	http://www.ebi.ac.uk/efo/EFO_0005758	cycloplegia	EFO
HP_0010720	http://purl.obolibrary.org/obo/HP_0010720	Abnormal hair pattern	EFO
EFO_0005751	http://www.ebi.ac.uk/efo/EFO_0005751	eye allergy	EFO
EFO_0005752	http://www.ebi.ac.uk/efo/EFO_0005752	eye inflammation	EFO
EFO_0005753	http://www.ebi.ac.uk/efo/EFO_0005753	ocular vascular disease	EFO
EFO_0005754	http://www.ebi.ac.uk/efo/EFO_0005754	parathyroid disease	EFO
HP_0009720	http://purl.obolibrary.org/obo/HP_0009720	Adenoma sebaceum	EFO
HP_0009722	http://purl.obolibrary.org/obo/HP_0009722	Dental enamel pits	EFO
CHEBI_50370	http://purl.obolibrary.org/obo/CHEBI_50370	parasympatholytic	EFO
BTO_0000515	http://purl.obolibrary.org/obo/BTO_0000515	haustorium	EFO
EFO_0003106	http://www.ebi.ac.uk/efo/EFO_0003106	pneumonia	EFO
EFO_0003105	http://www.ebi.ac.uk/efo/EFO_0003105	spina bifida	EFO
EFO_0003104	http://www.ebi.ac.uk/efo/EFO_0003104	adrenocortical adenoma	EFO
EFO_0005766	http://www.ebi.ac.uk/efo/EFO_0005766	skin fluorescence measurement	EFO
EFO_0005767	http://www.ebi.ac.uk/efo/EFO_0005767	rheumatoid factor measurement	EFO
EFO_0005768	http://www.ebi.ac.uk/efo/EFO_0005768	response to rate control therapy	EFO
EFO_0005769	http://www.ebi.ac.uk/efo/EFO_0005769	calcium metabolic disease	EFO
EFO_0003108	http://www.ebi.ac.uk/efo/EFO_0003108	essential tremor	EFO
EFO_0005762	http://www.ebi.ac.uk/efo/EFO_0005762	neuropathic pain	EFO
EFO_0005763	http://www.ebi.ac.uk/efo/EFO_0005763	pulse pressure measurement	EFO
EFO_0003103	http://www.ebi.ac.uk/efo/EFO_0003103	urinary tract infection	EFO
EFO_0003102	http://www.ebi.ac.uk/efo/EFO_0003102	osteomyelitis	EFO
CHEBI_49375	http://purl.obolibrary.org/obo/CHEBI_49375	dasatinib	EFO
EFO_0003101	http://www.ebi.ac.uk/efo/EFO_0003101	testicular seminoma	EFO
EFO_0005760	http://www.ebi.ac.uk/efo/EFO_0005760	serum carcinoembryonic antigen measurement	EFO
EFO_0003100	http://www.ebi.ac.uk/efo/EFO_0003100	peripheral neuropathy	EFO
EFO_0005761	http://www.ebi.ac.uk/efo/EFO_0005761	lupus nephritis	EFO
HP_0009737	http://purl.obolibrary.org/obo/HP_0009737	Lisch nodules	EFO
NCBITaxon_1488	http://purl.obolibrary.org/obo/NCBITaxon_1488	Clostridium acetobutylicum	EFO
EFO_0005738	http://www.ebi.ac.uk/efo/EFO_0005738	ESC derived cell line	EFO
EFO_0005734	http://www.ebi.ac.uk/efo/EFO_0005734	muscle cell derived cell line	EFO
EFO_0005735	http://www.ebi.ac.uk/efo/EFO_0005735	smooth muscle cell derived cell line	EFO
EFO_0005736	http://www.ebi.ac.uk/efo/EFO_0005736	bronchial smooth muscle cell derived cell line	EFO
EFO_0005730	http://www.ebi.ac.uk/efo/EFO_0005730	endothelial cell derived cell line	EFO
EFO_0005731	http://www.ebi.ac.uk/efo/EFO_0005731	cardiac myocyte cell derived cell line	EFO
NCBITaxon_1491	http://purl.obolibrary.org/obo/NCBITaxon_1491	Clostridium botulinum	EFO
NCBITaxon_1492	http://purl.obolibrary.org/obo/NCBITaxon_1492	Clostridium butyricum	EFO
EFO_0005744	http://www.ebi.ac.uk/efo/EFO_0005744	CME-W2	EFO
EFO_0005745	http://www.ebi.ac.uk/efo/EFO_0005745	fGS/OSS	EFO
NCBITaxon_1496	http://purl.obolibrary.org/obo/NCBITaxon_1496	Clostridium difficile	EFO
EFO_0005746	http://www.ebi.ac.uk/efo/EFO_0005746	G2	EFO
EFO_0005747	http://www.ebi.ac.uk/efo/EFO_0005747	GM2	EFO
EFO_0005740	http://www.ebi.ac.uk/efo/EFO_0005740	iPSC derived cell line	EFO
EFO_0005741	http://www.ebi.ac.uk/efo/EFO_0005741	infectious disease	EFO
EFO_0005742	http://www.ebi.ac.uk/efo/EFO_0005742	lung fibroblast derived cell line	EFO
EFO_0005743	http://www.ebi.ac.uk/efo/EFO_0005743	CME-W1-Cl.8+	EFO
HP_0009717	http://purl.obolibrary.org/obo/HP_0009717	Cortical tubers	EFO
Orphanet_1390	http://www.orpha.net/ORDO/Orphanet_1390	Night blindness - skeletal anomalies - dysmorphism	EFO
EFO_0003139	http://www.ebi.ac.uk/efo/EFO_0003139	HCjE	EFO
EFO_0003138	http://www.ebi.ac.uk/efo/EFO_0003138	HCC95	EFO
EFO_0003137	http://www.ebi.ac.uk/efo/EFO_0003137	HCC827	EFO
EFO_0005799	http://www.ebi.ac.uk/efo/EFO_0005799	neonatal abstinence syndrome	EFO
Orphanet_1394	http://www.orpha.net/ORDO/Orphanet_1394	Cerebro-facio-thoracic dysplasia	EFO
Orphanet_1393	http://www.orpha.net/ORDO/Orphanet_1393	Cerebro-costo-mandibular syndrome	EFO
EFO_0003132	http://www.ebi.ac.uk/efo/EFO_0003132	HCC4006	EFO
Orphanet_1397	http://www.orpha.net/ORDO/Orphanet_1397	Cerebellum agenesis - hydrocephaly	EFO
EFO_0003131	http://www.ebi.ac.uk/efo/EFO_0003131	HCC366	EFO
Orphanet_1396	http://www.orpha.net/ORDO/Orphanet_1396	Cerebro-reno-digital syndrome	EFO
EFO_0003130	http://www.ebi.ac.uk/efo/EFO_0003130	HCC193	EFO
EFO_0003136	http://www.ebi.ac.uk/efo/EFO_0003136	HCC78	EFO
EFO_0003135	http://www.ebi.ac.uk/efo/EFO_0003135	HCC515	EFO
EFO_0005793	http://www.ebi.ac.uk/efo/EFO_0005793	FL.01 1/4 of flowers open stage	EFO
EFO_0003134	http://www.ebi.ac.uk/efo/EFO_0003134	HCC461	EFO
Orphanet_1399	http://www.orpha.net/ORDO/Orphanet_1399	Richards-Rundle syndrome	EFO
EFO_0003133	http://www.ebi.ac.uk/efo/EFO_0003133	HCC44	EFO
HP_0009763	http://purl.obolibrary.org/obo/HP_0009763	Limb pain	EFO
HP_0009762	http://purl.obolibrary.org/obo/HP_0009762	facial wrinkling	EFO
EFO_0003149	http://www.ebi.ac.uk/efo/EFO_0003149	advanced heart failure	EFO
EFO_0003148	http://www.ebi.ac.uk/efo/EFO_0003148	moderate heart failure	EFO
