DTRI_ID	Experiment_ID	TF_Symbol_Human	Target_Symbol_Human	Experiment_Type	Mutated	Binding_Verified
tri_04728	exp_1743	NFE2L2	CFTR	reporter	FALSE	not_applicable
tri_04729	exp_1746	NFE2L2	NQO1	reporter	FALSE	not_applicable
tri_05037	exp_1614	TAL1	LMO2	reporter	FALSE	not_applicable
tri_06157	exp_1452	TAL1	NFE2	reporter	FALSE	not_applicable
tri_06307	exp_0398	NFYB	HSPA1A	reporter	TRUE	emsa
tri_06307	exp_0398	NFYB	HSPA1B	reporter	TRUE	emsa
tri_06308	exp_0399	NFYC	HSPA1A	reporter	TRUE	emsa
tri_06308	exp_0399	NFYC	HSPA1B	reporter	TRUE	emsa
tri_12527	exp_0027	CLOCK	BHLHE40	reporter	FALSE	not_applicable
tri_12535	exp_3493	CLOCK	PER1	reporter	FALSE	not_applicable
tri_14596	exp_0803	LHX2	TSHB	reporter	TRUE	putative
tri_15568	exp_2799	NR5A1	PBX1	reporter	FALSE	not_applicable
tri_16537	exp_2388	SATB2	UPF3B	reporter	FALSE	not_applicable
tri_19277	exp_0725	GATA6	MYLK	reporter	FALSE	not_applicable
tri_19277	exp_0724	GATA6	MYLK	reporter	TRUE	emsa
tri_19288	exp_2461	GATA6	WNT7B	reporter	FALSE	not_applicable
tri_20261	exp_0251	NFE2L2	ABCC4	reporter	TRUE	putative
tri_20623	exp_1530	NR5A1	SOX9	reporter	TRUE	putative
tri_21216	exp_2651	RUNX2	ALPL	reporter	FALSE	not_applicable
tri_21239	exp_0894	RUNX2	LEF1	reporter	FALSE	not_applicable
tri_21980	exp_2723	TAL1	CCND1	reporter	FALSE	not_applicable
tri_22845	exp_3682	SATB2	DCC	reporter	FALSE	not_applicable
tri_22852	exp_0843	SATB2	BCL11B	reporter	FALSE	not_applicable
tri_22861	exp_2577	SATB2	not_applicable	reporter	TRUE	putative
tri_22871	exp_2674	NR5A1	VNN1	reporter	FALSE	not_applicable
tri_22890	exp_2844	GATA6	CLDN11	reporter	FALSE	not_applicable
tri_22962	exp_2967	HOXD13	DACH1	reporter	FALSE	not_applicable
tri_22963	exp_2969	HOXD13	FBN1	reporter	FALSE	not_applicable
tri_22964	exp_2968	HOXD13	BARX1	reporter	FALSE	not_applicable
tri_22965	exp_2966	HOXD13	HAND2	reporter	FALSE	not_applicable
tri_23090	exp_1806	NFE2L2	ATF4	reporter	TRUE	putative
tri_23093	exp_0398	NFYB	HSPA1A	reporter	TRUE	emsa
tri_23093	exp_0398	NFYB	HSPA1B	reporter	TRUE	emsa
tri_23094	exp_0399	NFYC	HSPA1A	reporter	TRUE	emsa
tri_23094	exp_0399	NFYC	HSPA1B	reporter	TRUE	emsa
tri_23321	exp_0639	TAL1	GYPA	reporter	FALSE	not_applicable
tri_23404	exp_3260	RUNX2	TCF7	reporter	FALSE	not_applicable
tri_23435	exp_3888	LHX2	BTBD3	reporter	TRUE	putative
tri_23436	exp_0482	LHX2	MSX1	reporter	TRUE	emsa
tri_23437	exp_0486	LHX2	MSX2	reporter	TRUE	emsa
tri_23446	exp_1543	CLOCK	NOCT	reporter	TRUE	putative
tri_23447	exp_0087	CLOCK	ATF4	reporter	TRUE	putative
tri_01607	exp_0439	SMAD1	RUNX2	reporter	TRUE	putative
tri_10058	exp_0655	SMAD1	MYC	reporter	TRUE	putative
tri_10718	exp_3980	TBR1	RELN	reporter	FALSE	not_applicable
tri_19881	exp_3601	MECP2	SLC2A3	reporter	FALSE	not_applicable
tri_20089	exp_0728	MYOCD	MYLK	reporter	FALSE	not_applicable
tri_20089	exp_0727	MYOCD	MYLK	reporter	TRUE	emsa
tri_20673	exp_0955	OLIG2	SOX10	reporter	TRUE	emsa
tri_21371	exp_2564	SMAD1	MSX2	reporter	TRUE	putative
tri_21763	exp_1146	SP3	DMD	reporter	TRUE	emsa
tri_22119	exp_2089	TFAP2A	HOXA7	reporter	TRUE	putative
tri_22120	exp_2093	TFAP2A	HOXA9	reporter	TRUE	putative
tri_22672	exp_3218	HMGXB4	MYH11	reporter	FALSE	not_applicable
tri_22673	exp_3215	HMGXB4	ACTA2	reporter	FALSE	not_applicable
tri_22674	exp_3216	HMGXB4	TAGLN	reporter	FALSE	not_applicable
tri_22675	exp_1444	OLIG2	CDKN1B	reporter	FALSE	not_applicable
tri_22680	exp_0536	OLIG2	SIGLEC8	reporter	FALSE	not_applicable
tri_22699	exp_3304	TBR1	FEZF2	reporter	FALSE	not_applicable
tri_22699	exp_3301	TBR1	FEZF2	reporter	FALSE	not_applicable
tri_23021	exp_1921	MECP2	PCDHB1	reporter	FALSE	not_applicable
tri_23022	exp_1924	MECP2	PCDH7	reporter	FALSE	not_applicable
tri_23284	exp_0612	SP3	HHEX	reporter	FALSE	not_applicable
tri_23285	exp_0705	SP3	NECTIN2	reporter	FALSE	not_applicable
tri_23358	exp_2085	TFAP2A	MEIS1	reporter	TRUE	putative
tri_23443	exp_3706	MYOCD	SGCA	reporter	FALSE	not_applicable
tri_01546	exp_0697	MSX2	RUNX2	reporter	FALSE	not_applicable
tri_01546	exp_0696	MSX2	RUNX2	reporter	TRUE	emsa
tri_01619	exp_0199	KLF4	NANOG	reporter	TRUE	emsa
tri_01941	exp_1384	ELK1	MCL1	reporter	FALSE	not_applicable
tri_03623	exp_2875	SMAD4	CDH1	reporter	TRUE	putative
tri_06788	exp_1931	STAT5A	MAF	reporter	FALSE	not_applicable
tri_10133	exp_2567	SMAD4	MSX2	reporter	TRUE	putative
tri_11597	exp_2452	INSM1	INSM1	reporter	FALSE	not_applicable
tri_11598	exp_2448	INSM1	NEUROD1	reporter	FALSE	not_applicable
tri_11769	exp_1335	PHOX2B	PHOX2A	reporter	FALSE	not_applicable
tri_11840	exp_3654	MAFA	not_applicable	reporter	FALSE	not_applicable
tri_11841	exp_3652	MAFA	INS	reporter	FALSE	not_applicable
tri_18438	exp_3501	BCL11B	NOTCH1	reporter	FALSE	not_applicable
tri_18503	exp_2740	CEBPA	AMELY	reporter	TRUE	putative
tri_18867	exp_3473	EOMES	EBF1	reporter	FALSE	not_applicable
tri_19690	exp_0711	JUN	NECTIN2	reporter	FALSE	not_applicable
tri_19758	exp_2771	KLF4	LEFTY1	reporter	FALSE	not_applicable
tri_20073	exp_3942	MYF5	DES	reporter	TRUE	putative
tri_20076	exp_2406	MYF5	MYOG	reporter	FALSE	not_applicable
tri_20139	exp_3940	MYOG	DES	reporter	TRUE	putative
tri_20249	exp_2851	NFATC4	MYOZ1	reporter	FALSE	not_applicable
tri_20250	exp_2850	NFATC4	MYOZ2	reporter	FALSE	not_applicable
tri_20706	exp_3296	PAX3	HES1	reporter	FALSE	not_applicable
tri_20713	exp_3292	PAX3	NEUROG2	reporter	FALSE	not_applicable
tri_22135	exp_0980	TFAP2D	BHLHE23	reporter	FALSE	not_applicable
tri_22136	exp_0977	TFAP2D	POU4F3	reporter	TRUE	emsa
tri_22695	exp_1907	CEBPA	COPS5	reporter	FALSE	not_applicable
tri_22697	exp_3797	BATF	IL4	reporter	FALSE	not_applicable
tri_22698	exp_3793	BATF	IRF4	reporter	FALSE	not_applicable
tri_22772	exp_1161	DLX1	GAD1	reporter	TRUE	putative
tri_22773	exp_1158	DLX1	GAD2	reporter	TRUE	putative
tri_22774	exp_1167	DLX2	GAD1	reporter	TRUE	putative
tri_22775	exp_1164	DLX2	GAD2	reporter	TRUE	putative
tri_22805	exp_0232	ELK1	ZC3H12A	reporter	TRUE	putative
tri_22809	exp_0374	EPAS1	PROX1	reporter	FALSE	not_applicable
tri_22810	exp_2263	EPAS1	PRDX2	reporter	TRUE	putative
tri_22817	exp_3841	ETV4	GLI3	reporter	TRUE	putative
tri_22818	exp_3843	ETV4	WNT8B	reporter	TRUE	putative
tri_22866	exp_3107	SIRT1	PPARGC1A	reporter	FALSE	not_applicable
tri_22866	exp_3103	SIRT1	PPARGC1A	reporter	FALSE	not_applicable
tri_22994	exp_0222	JUN	HBG2	reporter	TRUE	emsa
tri_22996	exp_3477	HES5	ASCL1	reporter	FALSE	not_applicable
tri_22997	exp_2270	HES5	ATOH1	reporter	TRUE	putative
tri_23082	exp_3708	MYOG	SGCA	reporter	FALSE	not_applicable
tri_23166	exp_3646	PKNOX1	INPPL1	reporter	FALSE	not_applicable
tri_23167	exp_0533	PKNOX1	RNF6	reporter	TRUE	putative
tri_23175	exp_0337	POLR2H	STAT3	reporter	FALSE	not_applicable
tri_23175	exp_0338	POLR2H	STAT3	reporter	FALSE	not_applicable
tri_23205	exp_3185	MRTFA	ANK1	reporter	TRUE	putative
tri_23206	exp_3093	MRTFA	CCN1	reporter	FALSE	not_applicable
tri_23229	exp_1894	IRF2BPL	KISS1	reporter	FALSE	not_applicable
tri_23229	exp_1895	IRF2BPL	KISS1	reporter	FALSE	not_applicable
tri_23234	exp_3512	BCL11B	EGFR	reporter	FALSE	not_applicable
tri_23286	exp_0752	SPI1	EBF1	reporter	TRUE	putative
tri_23287	exp_2179	SPI1	NR1I2	reporter	FALSE	not_applicable
tri_23314	exp_0750	STAT5A	EBF1	reporter	FALSE	not_applicable
tri_23394	exp_3470	EOMES	PAX6	reporter	FALSE	not_applicable
tri_23430	exp_1406	PHOX2B	RET	reporter	FALSE	not_applicable
tri_23432	exp_1970	PTTG1	PTTG1	reporter	FALSE	not_applicable
tri_23432	exp_1971	PTTG1	PTTG1	reporter	FALSE	not_applicable
tri_01300	exp_0984	ISL1	FGF10	reporter	FALSE	not_applicable
tri_01551	exp_0435	SP7	RUNX2	reporter	TRUE	putative
tri_01592	exp_1077	FOXN4	DLL4	reporter	TRUE	putative
tri_01608	exp_0441	SOX6	RUNX2	reporter	TRUE	putative
tri_01776	exp_1580	ATF4	ASNS	reporter	FALSE	not_applicable
tri_01862	exp_1583	DDIT3	ASNS	reporter	FALSE	not_applicable
tri_01981	exp_0319	ESR1	MYC	reporter	FALSE	not_applicable
tri_02840	exp_1668	SNAI1	CDH1	reporter	FALSE	not_applicable
tri_03606	exp_1669	SNAI2	CDH1	reporter	FALSE	not_applicable
tri_04005	exp_2491	MYB	RAG2	reporter	FALSE	not_applicable
tri_06789	exp_1934	STAT5B	MAF	reporter	FALSE	not_applicable
tri_09941	exp_0351	RBPJ	ASCL1	reporter	FALSE	not_applicable
tri_10203	exp_2900	SREBF1	ABCA3	reporter	FALSE	not_applicable
tri_10441	exp_3287	TRPS1	RUNX1	reporter	FALSE	not_applicable
tri_11192	exp_2476	SIX3	PAX6	reporter	FALSE	not_applicable
tri_11210	exp_2672	SOX8	VNN1	reporter	FALSE	not_applicable
tri_11420	exp_0669	TLX1	TLX1	reporter	FALSE	not_applicable
tri_11835	exp_2783	SALL4	POU5F1	reporter	FALSE	not_applicable
tri_12115	exp_0026	ARNTL	BHLHE40	reporter	FALSE	not_applicable
tri_13331	exp_3366	EZH2	CDH1	reporter	FALSE	not_applicable
tri_14714	exp_3147	MEIS1	SOX3	reporter	TRUE	emsa
tri_15400	exp_1312	NOTCH3	HES1	reporter	FALSE	not_applicable
tri_15830	exp_1603	POU1F1	TSHB	reporter	TRUE	putative
tri_18357	exp_2573	APEX1	BLK	reporter	FALSE	not_applicable
tri_19113	exp_2937	FOXA1	MUC2	reporter	TRUE	putative
tri_19724	exp_1519	KAT5	COL2A1	reporter	FALSE	not_applicable
tri_19924	exp_0305	MEIS2	CDKN2B	reporter	TRUE	putative
tri_20005	exp_1488	MTA1	PAX5	reporter	FALSE	not_applicable
tri_20083	exp_3941	MYF6	DES	reporter	TRUE	putative
tri_20483	exp_1311	NOTCH2	HES1	reporter	FALSE	not_applicable
tri_20699	exp_2418	PAX2	PAX6	reporter	FALSE	not_applicable
tri_20790	exp_3549	PDX1	ST18	reporter	TRUE	putative
tri_20838	exp_3001	PITX2	FOXJ1	reporter	FALSE	not_applicable
tri_20884	exp_2979	POU2F1	ALDH3A1	reporter	TRUE	putative
tri_21331	exp_0991	SIX1	ATOH1	reporter	TRUE	putative
tri_22693	exp_2387	ZBTB18	NEUROG2	reporter	FALSE	not_applicable
tri_22696	exp_1909	CEBPB	COPS5	reporter	FALSE	not_applicable
tri_22714	exp_2338	ACTRT1	GLI1	reporter	FALSE	not_applicable
tri_22716	exp_3703	NKX2-5	SGCA	reporter	FALSE	not_applicable
tri_22780	exp_3678	AGT	EPO	reporter	FALSE	not_applicable
tri_22784	exp_2518	E2F3	ATM	reporter	FALSE	not_applicable
tri_22807	exp_1761	EP300	RHOA	reporter	FALSE	not_applicable
tri_22815	exp_2181	ETS1	NR1I2	reporter	TRUE	putative
tri_22816	exp_3476	ETV1	HES5	reporter	FALSE	not_applicable
tri_22819	exp_1396	EWSR1	POU5F1	reporter	FALSE	not_applicable
tri_22868	exp_3699	HEY1	CDKN1C	reporter	TRUE	putative
tri_22869	exp_3876	CBX5	MEF2C	reporter	TRUE	putative
tri_22960	exp_1404	TLX2	RET	reporter	FALSE	not_applicable
tri_22961	exp_2365	HOXB1	HOXB1	reporter	TRUE	emsa
tri_22985	exp_2374	HSF2	ZNF804A	reporter	TRUE	emsa
tri_22986	exp_3040	ID2	HES1	reporter	FALSE	not_applicable
tri_22988	exp_0568	SOX2-OT	SOX2	reporter	FALSE	not_applicable
tri_22993	exp_0739	AR	not_applicable	reporter	FALSE	not_applicable
tri_22998	exp_1767	FEZF1	HES5	reporter	TRUE	putative
tri_23006	exp_2729	LHX1	HESX1	reporter	TRUE	emsa
tri_23007	exp_1408	PHOX2A	RET	reporter	FALSE	not_applicable
tri_23008	exp_2731	LMX1B	HESX1	reporter	TRUE	emsa
tri_23039	exp_3105	MEF2D	PPARGC1A	reporter	FALSE	not_applicable
tri_23078	exp_2424	MYCN	CAV1	reporter	FALSE	not_applicable
tri_23089	exp_0254	NFIA	HES1	reporter	FALSE	not_applicable
tri_23091	exp_3521	NFIX	SOX9	reporter	TRUE	putative
tri_23172	exp_2151	BCL11A	ID3	reporter	FALSE	not_applicable
tri_23197	exp_1768	FEZF2	HES5	reporter	TRUE	putative
tri_23200	exp_0028	ARNTL2	BHLHE40	reporter	FALSE	not_applicable
tri_23204	exp_1764	ZMIZ1	RHOA	reporter	FALSE	not_applicable
tri_23232	exp_2465	SHH	PVR	reporter	TRUE	putative
tri_23243	exp_1756	SKP2	RHOA	reporter	FALSE	not_applicable
tri_23248	exp_3705	SMARCD3	SGCA	reporter	FALSE	not_applicable
tri_23267	exp_0440	SOX5	RUNX2	reporter	TRUE	putative
tri_23288	exp_2902	SREBF2	ABCA3	reporter	FALSE	not_applicable
tri_23319	exp_3801	STAT6	BATF	reporter	FALSE	not_applicable
tri_23333	exp_0437	TCF7	RUNX2	reporter	TRUE	putative
tri_23374	exp_1247	NR2E1	NR2E1	reporter	FALSE	not_applicable
tri_23375	exp_1796	TWIST1	TCF3	reporter	TRUE	putative
tri_23392	exp_3495	GRHL2	NKX2-1	reporter	FALSE	not_applicable
tri_23393	exp_2730	LHX3	HESX1	reporter	TRUE	emsa
tri_23429	exp_3388	TP63	PERP	reporter	TRUE	putative
tri_23445	exp_0288	NR1D1	CLOCK	reporter	TRUE	emsa
tri_23448	exp_3179	NFE2L3	ACTA2	reporter	FALSE	not_applicable
tri_23450	exp_2236	MAML1	HES1	reporter	FALSE	not_applicable
